User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Purchase
1005514,F,15,10,C,3,0,887
1005515,M,23,4,C,1,0,707
1005516,F,53,16,C,3,1,824
1005517,M,68,0,C,2,1,605
1005518,M,55,17,B,3,1,711
1005519,M,39,15,C,3,0,703
1005520,M,49,1,C,0,1,700
1005521,F,26,6,C,0,0,615
1005522,M,29,14,B,0,0,883
1005523,M,40,0,B,2,1,782
1005524,F,15,10,B,1,0,806
1005525,F,15,10,C,3,0,864
1005526,F,42,2,A,0,0,782
1005527,M,35,1,C,0,0,990
1005528,M,55,1,C,3,1,776
1005529,M,18,6,C,4+,0,984
1005530,F,25,4,B,0,0,825
1005531,M,53,17,C,0,1,803
1005532,M,34,17,C,2,0,777
1005533,F,54,2,A,1,1,991
1005534,M,46,16,C,3,1,976
1005535,M,34,15,B,1,1,977
1005536,M,30,16,B,2,1,713
1005537,F,67,1,C,2,0,790
1005538,M,46,12,B,2,1,695
1005539,F,26,20,B,1,1,785
1005540,M,43,1,C,4+,1,532
1005541,M,66,7,C,1,0,987
1005542,M,47,7,C,1,1,976
1005543,M,27,17,A,2,0,863
1005544,M,27,15,B,4+,1,798
1005545,F,40,16,C,3,1,865
1005546,M,23,14,C,1,0,544
1005547,F,22,4,A,3,1,858
1005548,F,22,4,A,4+,0,716
1005549,F,51,9,C,1,1,705
1005550,M,44,15,B,2,0,601
1005551,F,44,20,A,1,0,605
1005552,M,54,7,C,1,1,600
1005553,M,38,3,C,3,0,981
1005554,M,34,1,B,1,0,514
1005555,M,15,10,B,2,0,592
1005556,M,48,6,A,0,0,956
1005557,M,40,14,C,1,1,806
1005558,M,15,10,B,2,0,794
1005559,M,55,1,C,1,1,793
1005560,F,38,17,C,4+,1,531
1005561,F,31,3,C,0,1,798
1005562,F,39,1,C,4+,0,524
1005563,F,31,7,C,3,0,532
1005564,M,46,20,B,0,0,795
1005565,M,25,17,C,2,0,827
1005566,M,40,7,C,2,0,993
1005567,M,51,3,B,0,1,804
1005568,M,19,4,C,3,0,607
1005570,M,30,1,B,3,0,594
1005571,F,27,9,C,2,0,699
1005572,F,32,4,B,0,1,716
1005573,F,37,1,B,1,1,985
1005574,M,28,0,B,4+,0,755
1005575,M,45,7,C,2,0,691
1005576,M,33,4,C,3,0,994
1005577,M,52,1,C,1,1,691
1005578,F,24,1,C,1,1,609
1005579,F,44,7,B,4+,1,524
1005580,M,48,7,B,4+,0,888
1005581,M,28,0,A,1,1,858
1005582,M,46,1,C,2,1,986
1005583,M,59,15,B,2,1,600
1005584,F,51,0,A,4+,0,781
1005585,M,29,4,A,4+,0,883
1005586,M,38,20,A,1,1,809
1005587,M,26,17,C,4+,1,716
1005588,F,31,20,A,1,1,687
1005589,F,26,0,A,0,1,882
1005590,F,47,12,A,3,1,609
1005591,M,24,0,B,4+,0,860
1005592,M,35,1,A,4+,1,516
1005593,M,52,16,A,1,1,698
1005594,F,48,0,B,1,1,535
1005595,M,31,20,B,1,0,594
1005596,M,43,12,B,1,0,867
1005597,F,23,4,A,2,0,741
1005598,M,22,4,C,1,0,601
1005599,M,45,7,A,1,0,537
1005600,F,48,0,C,1,0,986
1005601,M,39,1,A,2,1,804
1005602,M,36,0,B,1,0,889
1005604,M,45,15,C,3,0,993
1005605,F,19,2,A,0,0,792
1005606,F,31,14,C,1,0,974
1005607,M,19,4,C,2,0,711
1005608,M,24,3,C,1,0,784
1005609,F,54,1,C,1,0,973
1005610,F,29,1,C,3,0,800
1005611,F,43,7,C,1,0,705
1005612,F,27,1,A,2,0,711
1005613,F,45,0,C,3,1,811
1005615,M,40,7,C,4+,0,518
1005616,M,49,1,C,3,0,859
1005617,M,34,14,C,0,0,812
1005618,F,20,4,B,3,0,698
1005619,F,21,4,C,0,0,806
1005620,M,39,14,C,2,1,791
1005621,M,34,7,A,1,0,541
1005622,M,37,15,C,3,1,783
1005623,M,27,11,B,2,1,743
1005624,M,32,7,C,1,0,612
1005625,M,27,1,C,3,1,807
1005626,M,59,16,B,3,0,703
1005627,M,33,0,A,4+,1,717
1005628,M,25,4,B,1,0,714
1005629,M,29,14,C,1,0,980
1005630,M,44,17,B,1,0,795
1005631,M,39,12,C,3,0,801
1005632,F,25,4,C,2,0,985
1005633,M,55,1,C,1,1,697
1005634,M,30,14,A,3,1,526
1005635,F,38,9,B,3,1,591
1005636,M,27,7,A,0,1,775
1005637,M,15,10,C,2,0,718
1005638,M,25,1,C,0,0,980
1005639,F,24,4,C,2,0,813
1005640,M,38,17,C,0,0,703
1005641,F,31,17,C,2,1,869
1005642,M,15,10,C,3,0,804
1005643,F,36,1,A,3,1,811
1005644,F,20,4,C,1,0,694
1005645,M,29,2,B,3,0,865
1005646,M,21,4,C,2,0,602
1005647,M,22,1,C,2,0,802
1005648,M,28,17,C,1,0,698
1005649,F,19,4,B,1,0,780
1005650,F,44,12,B,2,1,864
1005651,F,29,6,B,4+,1,843
1005652,M,19,0,B,1,0,603
1005653,M,54,1,B,1,0,857
1005654,M,34,4,A,3,1,693
1005655,F,32,6,C,0,0,991
1005656,M,26,15,B,2,0,809
1005657,M,54,14,A,1,0,995
1005658,M,65,0,B,3,1,771
1005659,M,26,0,C,3,1,710
1005660,M,27,2,C,3,1,769
1005661,F,28,15,C,1,1,988
1005662,M,15,10,C,2,0,762
1005663,F,36,20,B,4+,0,595
1005664,M,20,4,C,4+,0,871
1005665,M,23,4,C,2,1,978
1005667,M,39,7,B,1,1,979
1005668,F,35,3,C,0,0,537
1005669,M,60,1,B,2,0,534
1005670,M,18,4,B,4+,0,532
1005671,M,28,1,C,4+,0,812
1005672,F,27,4,C,4+,1,598
1005673,F,37,1,B,2,0,702
1005674,M,36,7,B,3,0,532
1005675,M,42,14,A,2,0,776
1005676,M,33,20,C,0,0,524
1005677,M,30,1,A,3,0,988
1005678,M,41,17,A,0,1,801
1005679,M,41,2,C,4+,1,776
1005680,M,53,20,A,4+,1,608
1005681,F,29,7,A,3,0,689
1005682,M,24,0,B,2,0,786
1005683,F,20,9,B,0,1,701
1005684,M,24,16,A,1,0,767
1005685,M,31,17,A,0,1,686
1005686,M,72,16,A,1,1,804
1005687,F,15,0,B,3,0,883
1005688,F,22,4,B,1,0,819
1005689,M,28,0,B,3,0,868
1005690,M,21,4,B,3,0,997
1005691,M,45,14,C,1,0,963
1005692,F,27,7,C,1,0,607
1005693,F,35,4,B,1,0,776
1005694,F,32,12,C,1,0,870
1005695,F,41,3,C,1,0,830
1005696,F,28,14,C,1,1,801
1005697,M,29,0,B,1,0,970
1005698,M,38,14,B,3,0,861
1005699,M,36,15,B,4+,1,519
1005700,F,23,14,C,1,0,696
1005701,M,35,7,C,4+,0,889
1005702,M,19,0,B,4+,0,809
1005703,M,70,1,C,2,1,608
1005704,F,21,4,B,3,0,701
1005705,F,20,4,B,4+,0,780
1005708,M,41,1,B,4+,0,545
1005709,M,20,4,B,4+,0,708
1005710,M,30,15,B,1,1,983
1005711,M,32,7,C,4+,0,711
1005712,M,37,1,B,2,0,774
1005713,F,54,7,C,4+,1,688
1005714,M,38,2,B,1,0,693
1005716,M,15,10,C,4+,0,872
1005717,M,34,0,B,3,1,687
1005718,F,45,14,C,4+,1,882
1005719,M,75,7,C,3,1,868
1005720,M,29,0,A,0,0,769
1005721,M,46,11,B,2,0,521
1005722,M,31,20,A,2,1,888
1005724,M,27,15,B,2,1,691
1005725,M,22,2,C,0,0,877
1005726,M,28,1,C,0,0,780
1005727,M,31,4,C,0,0,824
1005728,F,45,20,C,3,0,953
1005729,M,19,10,C,1,0,738
1005730,M,22,0,A,3,0,528
1005731,F,26,11,B,2,1,888
1005732,F,31,11,C,4+,1,515
1005733,M,33,4,B,2,0,829
1005734,F,34,14,B,4+,1,542
1005735,M,27,6,C,4+,0,532
1005736,M,27,1,A,3,1,705
1005737,M,47,15,C,2,0,523
1005738,M,30,12,A,1,1,605
1005739,M,35,7,C,2,0,877
1005740,M,27,1,B,1,0,526
1005741,M,52,13,B,0,1,762
1005742,F,27,12,B,1,1,998
1005743,F,43,0,C,1,0,594
1005744,F,29,4,A,2,0,527
1005745,F,18,4,B,1,1,701
1005746,M,24,15,B,2,0,604
1005747,M,26,0,B,4+,1,810
1005748,M,33,0,C,3,0,785
1005749,M,35,2,A,0,1,801
1005750,M,20,1,A,1,0,799
1005751,F,15,0,C,0,0,537
1005752,F,69,0,B,3,1,862
1005753,M,20,17,C,0,0,776
1005754,F,19,1,A,2,0,833
1005755,F,36,2,B,1,0,799
1005756,F,15,10,C,1,0,983
1005757,M,15,10,C,2,0,979
1005758,F,54,1,C,2,0,770
1005759,F,27,1,A,2,0,707
1005760,M,25,12,C,3,0,700
1005761,M,31,20,B,1,1,702
1005762,F,43,6,A,2,1,521
1005763,F,26,1,A,1,1,793
1005764,F,51,12,C,1,1,704
1005765,M,27,11,B,2,1,971
1005766,M,67,14,C,0,1,544
1005767,M,29,2,B,0,0,872
1005768,F,15,7,C,3,0,615
1005769,M,49,14,B,1,1,699
1005770,M,35,0,C,3,1,807
1005771,M,27,7,A,1,0,526
1005772,M,40,7,C,1,0,980
1005773,M,31,6,C,3,0,869
1005774,M,21,4,A,2,1,701
1005775,M,34,11,A,4+,0,860
1005776,M,21,12,B,3,1,713
1005777,M,15,0,C,4+,0,990
1005778,M,42,12,C,1,0,789
1005779,M,30,5,A,1,0,700
1005780,M,25,17,B,1,0,598
1005781,M,29,2,B,2,1,710
1005782,F,38,0,C,4+,0,529
1005783,F,49,1,C,3,1,522
1005784,M,24,10,C,3,0,862
1005785,F,34,7,B,2,1,810
1005786,M,35,6,B,1,1,781
1005787,M,34,20,B,0,0,806
1005788,M,34,0,A,4+,0,792
1005789,M,26,17,A,1,0,598
1005790,F,45,0,B,2,1,954
1005792,M,30,17,B,1,1,608
1005793,M,31,2,C,1,1,760
1005794,M,42,17,A,1,0,780
1005795,M,34,1,A,1,1,828
1005796,F,28,7,B,2,0,718
1005797,M,27,7,A,4+,1,776
1005798,M,43,0,C,2,1,588
1005799,M,29,5,C,1,1,524
1005800,M,37,18,C,2,0,965
1005801,M,32,16,B,3,0,777
1005802,F,29,0,A,4+,0,591
1005803,M,15,10,C,1,0,696
1005804,F,36,7,B,1,0,519
1005805,F,32,0,B,1,1,827
1005806,F,54,1,B,2,0,782
1005807,M,45,7,C,3,1,546
1005808,F,29,7,C,2,1,998
1005809,M,34,7,C,4+,0,796
1005810,M,52,16,C,4+,1,606
1005811,M,19,4,B,3,0,872
1005812,F,29,7,A,1,1,876
1005813,M,30,7,A,1,1,865
1005814,M,27,0,B,0,0,601
1005815,M,34,20,B,1,0,712
1005816,M,34,0,C,4+,1,888
1005817,M,34,17,C,4+,1,518
1005818,M,28,4,C,0,0,800
1005819,M,53,6,C,1,1,801
1005820,M,50,0,B,1,1,620
1005821,M,28,15,A,3,0,867
1005822,F,42,4,C,1,0,542
1005823,M,35,12,B,1,0,791
1005824,M,25,12,B,1,0,605
1005825,F,30,4,B,2,1,688
1005826,M,24,4,A,2,1,873
1005827,M,32,2,B,2,0,787
1005828,M,29,17,B,1,0,692
1005829,F,35,4,C,1,0,698
1005830,F,21,4,C,0,0,708
1005831,M,26,1,A,2,1,800
1005832,F,31,0,C,4+,0,688
1005833,F,41,0,C,3,1,594
1005834,M,73,16,C,4+,0,779
1005835,F,38,0,A,3,0,788
1005836,M,28,0,C,1,0,776
1005837,M,34,7,B,0,1,889
1005838,F,48,7,B,0,1,973
1005839,M,28,1,C,0,0,597
1005840,F,15,0,C,1,0,886
1005841,F,41,7,A,4+,1,522
1005842,M,31,4,B,0,0,853
1005843,M,45,1,C,2,0,534
1005844,F,15,10,C,1,0,878
1005846,M,46,16,C,1,1,699
1005847,F,24,4,B,2,0,704
1005848,M,55,20,A,0,1,977
1005849,M,45,17,B,3,0,868
1005850,F,33,7,C,1,0,609
1005851,F,23,20,A,0,1,712
1005852,F,35,1,A,0,1,521
1005853,M,53,19,C,1,1,656
1005854,M,50,7,B,0,1,602
1005855,M,52,7,C,3,0,700
1005856,F,35,7,B,3,1,524
1005857,F,50,2,B,2,0,809
1005858,M,30,4,B,1,0,755
1005859,M,27,7,C,1,1,975
1005860,F,31,4,C,1,0,876
1005861,F,54,1,B,1,1,828
1005862,F,28,9,C,0,1,979
1005863,F,29,14,C,4+,0,546
1005864,F,53,1,C,1,0,812
1005865,M,27,17,C,4+,0,604
1005866,F,34,6,C,3,0,719
1005867,F,47,3,C,1,1,865
1005868,M,43,14,B,3,0,805
1005869,F,34,7,C,4+,1,824
1005871,F,30,4,B,1,0,779
1005872,M,34,17,C,1,1,596
1005873,M,20,12,B,1,0,814
1005874,M,26,4,B,1,0,829
1005875,M,27,4,C,1,0,778
1005876,M,55,7,C,3,1,800
1005877,M,22,12,A,1,0,615
1005878,F,28,0,A,4+,1,971
1005879,M,39,7,A,4+,1,600
1005880,M,33,1,A,1,1,692
1005881,M,36,17,B,1,0,787
1005882,M,37,7,C,1,0,593
1005883,F,24,0,A,4+,1,526
1005884,M,22,4,C,3,0,533
1005885,M,28,1,C,0,0,877
1005886,M,32,20,A,2,0,809
1005887,F,38,20,C,3,1,787
1005888,M,34,20,B,1,0,877
1005889,M,53,20,C,1,1,808
1005890,M,39,20,C,3,0,995
1005891,M,20,4,C,1,0,810
1005892,M,50,2,C,4+,0,521
1005893,M,34,7,A,0,0,691
1005894,M,42,0,C,1,0,813
1005895,M,31,1,C,4+,0,685
1005896,M,30,0,A,4+,0,710
1005897,M,29,20,C,3,1,804
1005898,F,22,0,A,2,0,791
1005899,M,38,17,C,1,0,539
1005900,M,33,7,C,1,0,647
1005901,F,36,7,C,4+,0,805
1005902,M,51,16,C,2,1,888
1005903,M,31,11,C,1,1,711
1005904,F,48,12,C,1,0,530
1005905,F,41,20,B,2,0,869
1005906,F,18,4,C,1,1,536
1005907,M,26,2,B,1,0,882
1005908,M,35,4,B,1,0,890
1005909,M,19,20,C,4+,1,712
1005910,F,50,20,B,2,0,806
1005911,F,32,17,C,4+,1,828
1005912,M,34,1,C,2,0,781
1005913,F,25,0,B,0,0,605
1005914,M,43,2,C,3,1,876
1005915,M,24,4,C,0,0,792
1005916,M,51,20,B,1,1,584
1005917,F,54,1,A,2,1,801
1005918,M,28,12,A,3,1,972
1005919,M,22,0,C,0,0,859
1005920,F,35,1,C,2,0,596
1005921,M,34,6,C,3,1,600
1005922,M,57,3,C,3,0,522
1005923,M,32,7,C,1,1,786
1005924,M,42,0,B,0,1,821
1005925,F,34,0,C,1,1,804
1005926,F,55,7,C,1,1,700
1005927,M,38,14,B,4+,1,782
1005928,M,47,1,C,1,1,593
1005929,F,40,0,C,2,0,745
1005930,F,39,17,C,3,0,868
1005931,F,25,7,A,3,0,530
1005932,M,22,14,C,3,0,759
1005933,M,34,2,C,3,1,803
1005934,M,35,14,C,3,0,787
1005935,M,21,0,C,1,0,694
1005936,M,21,4,C,4+,0,886
1005937,M,33,12,B,2,1,608
1005938,M,31,1,C,1,1,792
1005939,F,46,15,C,1,1,982
1005940,M,53,12,C,1,1,813
1005941,F,32,0,A,3,0,880
1005942,M,48,1,C,4+,0,594
1005943,F,47,1,A,4+,1,987
1005944,F,21,10,C,4+,0,715
1005945,F,39,2,C,1,1,878
1005946,F,60,1,A,0,0,890
1005947,F,48,16,B,1,1,736
1005948,M,56,13,B,0,0,708
1005949,M,20,17,B,3,1,714
1005950,M,30,4,B,2,1,707
1005951,M,22,4,B,0,1,701
1005952,F,50,1,C,4+,1,864
1005953,M,15,10,B,0,0,617
1005954,M,50,11,A,2,1,588
1005955,F,28,7,A,1,0,782
1005956,F,21,4,B,2,0,702
1005957,M,24,20,B,1,1,702
1005958,M,49,14,C,1,0,783
1005959,F,25,4,B,2,1,835
1005960,F,50,0,C,1,1,874
1005961,F,46,0,A,3,0,989
1005962,M,45,7,C,2,1,690
1005963,M,30,15,A,0,0,995
1005964,M,19,5,B,1,0,981
1005965,M,32,17,C,1,0,540
1005966,F,40,9,B,1,1,664
1005967,M,54,16,C,0,1,538
1005968,M,66,7,A,1,1,703
1005969,M,48,13,C,1,1,696
1005970,M,40,11,B,1,0,797
1005971,M,40,7,C,1,0,791
1005972,F,31,20,B,0,0,997
1005973,M,17,10,C,4+,0,808
1005974,F,34,1,C,0,1,783
1005975,M,32,14,A,1,0,990
1005976,F,27,1,C,2,0,663
1005977,M,45,1,B,4+,0,805
1005978,M,41,1,B,2,0,977
1005979,M,33,1,B,1,1,798
1005980,M,62,1,C,3,0,777
1005981,M,38,7,C,3,0,970
1005982,M,45,1,B,4+,0,971
1005983,M,30,3,C,3,0,982
1005984,M,26,1,A,4+,0,974
1005985,F,20,4,C,0,1,878
1005986,F,59,1,B,4+,1,782
1005987,M,32,16,B,4+,1,704
1005988,M,31,15,B,1,1,711
1005989,F,15,10,C,3,0,708
1005990,F,26,20,B,1,1,540
1005991,F,36,20,B,4+,1,821
1005992,F,24,4,C,4+,0,523
1005993,F,51,20,C,1,1,542
1005994,M,39,1,C,2,1,808
1005995,F,44,1,C,2,1,599
1005996,F,34,0,B,1,1,696
1005997,F,31,7,A,3,0,800
1005998,M,18,4,B,4+,0,801
1005999,F,33,1,A,0,1,705
1006000,M,46,17,B,2,1,984
1006001,F,33,7,A,0,1,972
1006002,M,51,0,C,1,1,796
1006003,F,49,17,C,1,0,810
1006004,F,30,15,C,2,0,820
1006005,F,29,5,C,2,1,600
1006006,F,15,0,C,1,0,785
1006007,M,45,17,C,2,0,786
1006008,M,22,4,A,4+,0,545
1006009,F,26,12,C,3,0,600
1006010,M,37,0,C,1,0,709
1006011,M,40,15,C,3,0,521
1006012,M,39,15,C,4+,1,842
1006013,F,31,20,C,3,0,979
1006014,M,47,1,C,0,1,996
1006015,F,32,9,B,1,0,832
1006016,M,47,1,B,1,1,699
1006017,F,40,7,B,1,0,787
1006018,M,45,1,C,3,0,977
1006019,M,35,0,A,4+,0,806
1006020,M,51,16,A,1,1,686
1006021,M,28,12,B,2,1,707
1006022,M,26,17,C,4+,0,525
1006023,M,34,0,C,2,1,788
1006024,M,31,12,A,0,1,717
1006025,F,32,1,B,1,0,520
1006026,M,39,6,C,1,1,888
1006027,M,18,4,C,1,1,715
1006028,M,105,10,A,2,1,814
1006029,M,22,4,A,4+,0,545
1006030,F,31,1,C,1,1,530
1006031,M,35,17,C,1,1,541
1006032,F,25,0,C,1,0,860
1006033,M,46,7,A,3,0,782
1006034,M,54,13,B,1,1,781
1006035,M,35,14,A,3,0,526
1006036,F,27,1,C,3,0,859
1006037,F,33,15,B,4+,1,787
1006038,F,50,1,C,4+,0,688
1006039,F,67,1,C,2,0,541
1006040,F,48,0,B,4+,1,594
1006041,M,34,6,B,2,0,
1006042,M,129,12,C,4+,1,
1007021,M,,15,A,4+,0,688
1007028,F,,4,A,1,1,1750
1007081,F,,17,B,4+,0,3550
1007091,M,40,8,C,4+,1,3550
1007092,M,45,8,C,4+,1,3550
1007095,M,41,8,C,4+,1,1750
1007099,F,47,8,C,4+,1,593
